2021,Neural Computing Applications,"Deep metric learning for open-set human action recognition in videos.",Matheus Gutoski; André Eugênio Lazzaretti; Heitor Silvério Lopes,https://doi.org/10.1007/s00521-020-05009-z,null,J,no_arxiv,0
2021,IMAVIS,"Incremental human action recognition with dual memory.",Matheus Gutoski; André Eugênio Lazzaretti; Heitor Silvério Lopes,https://doi.org/10.1016/j.imavis.2021.104313,null,J,no_arxiv,0
2018,PRL,"A study of deep convolutional auto-encoders for anomaly detection in videos.",Manassés Ribeiro; André Eugênio Lazzaretti; Heitor Silvério Lopes,https://doi.org/10.1016/j.patrec.2017.07.016,null,J,no_arxiv,0
