2024,Applied Soft Comput.,"Adaptive learning on hierarchical data streams using window-weighted Gaussian probabilities.",Eduardo Tieppo; Júlio César Nievola; Jean Paul Barddal,https://doi.org/10.1016/j.asoc.2024.111271,null,J,no_arxiv,0
2021,Knowledge-Based Syst.,": An R package to learn path analysis input models from a data set semi-automatically using Bayesian networks.",Elias Cesar Araujo De Carvalho; Joao Ricardo Nickenig Vissoci; Luciano de Andrade; Wagner de Lara Machado; Emerson Cabrera Paraiso; Júlio César Nievola,https://doi.org/10.1016/j.knosys.2021.107042,null,J,no_arxiv,0
