2017,Neurocomputing,"Improving k-means through distributed scalable metaheuristics.",Gilberto V. Oliveira; Felipe P. Coutinho; Ricardo J. G. B. Campello; Murilo Coelho Naldi,https://doi.org/10.1016/j.neucom.2016.07.074,null,J,no_arxiv,0
2022,ICDE,"CORE-SG: Efficient Computation of Multiple MSTs for Density-Based Methods.",Antônio Cavalcante Araújo Neto; Murilo Coelho Naldi; Ricardo J. G. B. Campello; Jörg Sander 0001,https://doi.org/10.1109/ICDE53745.2022.00076,top,C,no_arxiv,0
