2020,JSS,"PRISE: A process to support iStar extensions.",Enyo José Tavares Gonçalves; João Araújo 0001; Jaelson Castro,https://doi.org/10.1016/j.jss.2020.110649,null,J,no_arxiv,0
2020,SoSyM,"Using empirical studies to mitigate symbol overload in iStar extensions.",Enyo José Tavares Gonçalves; Camilo C. Almendra; Miguel Goulão; João Araújo 0001; Jaelson Castro,https://doi.org/10.1007/s10270-019-00770-9,null,J,no_arxiv,0
