2022,Data Min. Knowl. Discov.,"Developing Biceps to completely compute in subquadratic time a new generic type of bicluster in dense and sparse matrices.",Bernardo A. Abreu; João Paulo Ataide Martins; Loïc Cerf,https://doi.org/10.1007/s10618-022-00834-3,null,J,no_arxiv,0
2019,Data Min. Knowl. Discov.,"Mining skypatterns in fuzzy tensors.",Nicolas Nadisic; Aurélien Coussat; Loïc Cerf,https://doi.org/10.1007/s10618-019-00640-4,null,J,no_arxiv,0
