UFMG,22
ICMC/USP,7
UFF,4
UFRGS,4
PUC-Rio,3
UNICAMP,3
UFAM,2
UFLA,2
UFPE,2
UFPR,2
UNIRIO,2
FEEC/UNICAMP,1
IME/USP,1
LNCC,1
UFC,1
UFES,1
