SE,1.93
PL,0.00
CHI,0.00
NET,1.86
DS,0.33
ARCH,0.66
HARDWARE,0.00
DBIS,10.39
IR,0.4
DATA,0.66
AI,3.37
THEORY,0.00
FORMAL,0.00
OR,0.00
SECURITY,0.00
VISION,0.8
GRAPHICS,0.4
ROBOTICS,1.39
CSE,0.00
BIO,0.00
CS,0.00
