se,2.0
pl,0.33
chi,0.66
net,0.00
ds,0.99
arch,0.00
hardware,0.00
dbis,0.00
ir,0.00
data,2.32
ai,6.68
theory,0.00
formal,0.00
or,0.00
security,0.00
vision,0.33
graphics,0.00
robotics,0.4
cse,0.33
bio,0.33
cs,0.33
