SE,7.86
PL,0.00
CHI,1.4
NET,4.26
DS,4.04
ARCH,6.24
HARDWARE,0.00
DBIS,2.33
IR,1.13
DATA,3.92
AI,4.77
THEORY,13.68
FORMAL,0.00
OR,16.29
SECURITY,1.0
VISION,5.19
GRAPHICS,10.25
ROBOTICS,0.00
CSE,0.00
BIO,1.32
CS,1.13
