SE,5.45
PL,0.4
CHI,1.73
NET,24.26
DS,1.65
ARCH,22.52
HARDWARE,29.35
DBIS,0.4
IR,1.46
DATA,3.66
AI,17.98
THEORY,0.99
FORMAL,0.00
OR,7.11
SECURITY,0.00
VISION,5.39
GRAPHICS,16.04
ROBOTICS,3.7
CSE,0.00
BIO,1.32
CS,1.6
