SE,21.13
PL,11.12
CHI,0.33
NET,32.59
DS,1.66
ARCH,10.83
HARDWARE,0.00
DBIS,9.8
IR,17.74
DATA,13.96
AI,7.02
THEORY,5.68
FORMAL,0.66
OR,8.84
SECURITY,2.13
VISION,11.17
GRAPHICS,3.85
ROBOTICS,9.82
CSE,0.00
BIO,2.31
CS,2.33
