SE,6.58
PL,0.00
CHI,0.99
NET,1.13
DS,0.00
ARCH,0.00
HARDWARE,0.00
DBIS,0.4
IR,1.33
DATA,0.33
AI,4.03
THEORY,0.00
FORMAL,0.00
OR,0.00
SECURITY,0.00
VISION,0.00
GRAPHICS,0.00
ROBOTICS,1.2
CSE,0.33
BIO,0.66
CS,0.00
