2016,CIKM,"Towards the Effective Linking of Social Media Contents to Products in E-Commerce Catalogs.",Henry S. Vieira; Altigran Soares da Silva; Pável Calado; Marco Cristo; Edleno Silva de Moura,http://doi.acm.org/10.1145/2983323.2983747,null
2013,SIGIR,"Fast document-at-a-time query processing using two-tier indexes.",Cristian Rossi; Edleno Silva de Moura; André Luiz da Costa Carvalho; Altigran Soares da Silva,http://doi.acm.org/10.1145/2484028.2484085,top
