2015,FSE,"Summarizing and measuring development activity.",Christoph Treude; Fernando Marques Figueira Filho; Uirá Kulesza,http://doi.acm.org/10.1145/2786805.2786827,top
2014,ICSE,"Software engineering at the speed of light: how developers stay current using twitter.",Leif Singer; Fernando Marques Figueira Filho; Margaret-Anne D. Storey,http://doi.acm.org/10.1145/2568225.2568305,top
2013,ICSE,"Creating a shared understanding of testing culture on a social coding site.",Raphael Pham; Leif Singer; Olga Liskin; Fernando Marques Figueira Filho; Kurt Schneider,https://doi.org/10.1109/ICSE.2013.6606557,top
