2017,SoSyM,"An approach based on the domain perspective to develop WSAN applications.",Taniro Rodrigues; Flávia Coimbra Delicato; Thaís Vasconcelos Batista; Paulo F. Pires; Luci Pirmez,https://doi.org/10.1007/s10270-015-0498-5,null,J
2015,ICSA,"Supporting Dynamic Software Architectures: From Architectural Description to Implementation.",Everton Cavalcante; Thaís Vasconcelos Batista; Flávio Oquendo,https://doi.org/10.1109/WICSA.2015.21,null,C
