2017,MSWiM,"SMAFramework: Urban Data Integration Framework for Mobility Analysis in Smart Cities.",Diego O. Rodrigues; Azzedine Boukerche; Thiago H. Silva; Antonio A. F. Loureiro; Leandro A. Villas,http://doi.acm.org/10.1145/3127540.3127569,null
2016,MSWiM,"A Fully-distributed Traffic Management System to Improve the Overall Traffic Efficiency.",Allan Mariano de Souza; Leandro Aparecido Villas,http://doi.acm.org/10.1145/2988287.2989167,null
2013,MSWiM,"Traffic aware video dissemination over vehicular ad hoc networks.",Guilherme Maia; Cristiano G. Rezende; Leandro A. Villas; Azzedine Boukerche; Aline Carneiro Viana; André L. L. de Aquino; Antonio Alfredo Ferreira Loureiro,http://doi.acm.org/10.1145/2507924.2507962,null
