2018,TOSEM,"Variability Bugs in Highly Configurable Systems: A Qualitative Analysis.",Iago Abal; Jean Melo; Stefan Stanciulescu; Claus Brabrand; Márcio Ribeiro; Andrzej Wasowski,http://doi.acm.org/10.1145/3149119,top,J
2018,TSE,"Detecting Overly Strong Preconditions in Refactoring Engines.",Melina Mongiovi; Rohit Gheyi; Gustavo Soares; Márcio Ribeiro; Paulo Borba; Leopoldo Teixeira,https://doi.org/10.1109/TSE.2017.2693982,top,J
2018,TSE,"Discipline Matters: Refactoring of Preprocessor Directives in the #ifdef Hell.",Flávio Medeiros; Márcio Ribeiro; Rohit Gheyi; Sven Apel; Christian Kästner; Bruno Ferreira; Luiz Carvalho; Baldoino Fonseca,https://doi.org/10.1109/TSE.2017.2688333,top,J
2017,ICPC,"The discipline of preprocessor-based annotations does #ifdef TAG n't #endif matter.",Romero Malaquias; Márcio Ribeiro; Rodrigo Bonifácio; Eduardo Monteiro; Flávio Medeiros; Alessandro Garcia; Rohit Gheyi,https://doi.org/10.1109/ICPC.2017.41,null,C
2017,FSE,"Understanding the impact of refactoring on smells: a longitudinal study of 23 software projects.",Diego Cedrim; Alessandro Garcia; Melina Mongiovi; Rohit Gheyi; Leonardo da Silva Sousa; Rafael Maiani de Mello; Baldoino Fonseca; Márcio Ribeiro; Alexander Chávez,http://doi.acm.org/10.1145/3106237.3106259,top,C
2016,ICSE,"A comparison of 10 sampling algorithms for configurable systems.",Flávio Medeiros; Christian Kästner; Márcio Ribeiro; Rohit Gheyi; Sven Apel,http://doi.acm.org/10.1145/2884781.2884793,top,C
2016,SPLC,"Product-line maintenance with emergent contract interfaces.",Thomas Thüm; Márcio Ribeiro; Reimar Schröter; Janet Siegmund; Francisco Dalton,http://doi.acm.org/10.1145/2934466.2934471,null,C
2014,ICSE,"Feature maintenance with emergent interfaces.",Márcio Ribeiro; Paulo Borba; Christian Kästner,http://doi.acm.org/10.1145/2568225.2568289,top,C
2014,ICSME,"Scaling Testing of Refactoring Engines.",Melina Mongiovi; Gustavo Mendes; Rohit Gheyi; Gustavo Soares; Márcio Ribeiro,https://doi.org/10.1109/ICSME.2014.59,null,C
