2016,CHI,"The Social Side of Software Platform Ecosystems.",Cleidson R. B. de Souza; Fernando Marques Figueira Filho; Müller Miranda; Renato Pina Ferreira; Christoph Treude; Leif Singer,http://doi.acm.org/10.1145/2858036.2858431,top,C
2013,CSCW,"Mutual assessment in the social programmer ecosystem: an empirical investigation of developer profile aggregators.",Leif Singer; Fernando Marques Figueira Filho; Brendan Cleary; Christoph Treude; Margaret-Anne D. Storey; Kurt Schneider,http://doi.acm.org/10.1145/2441776.2441791,null,C
