2018,Computers & OR,"The Weighted Fair Sequences Problem.",Bruno Jefferson de S. Pessoa; Daniel Aloise; Lucídio dos Anjos F. Cabral,https://doi.org/10.1016/j.cor.2017.11.008,null,J
2017,Annals OR,"New heuristics for the Bicluster Editing Problem.",Gilberto Farias de Sousa Filho; Teobaldo L. Bulhões Júnior; Lucídio dos Anjos F. Cabral; Luiz Satoru Ochi; Fábio Protti,https://doi.org/10.1007/s10479-016-2261-x,null,J
2017,Comp Opt Appl,"Branch-and-price for -cluster editing.",Teobaldo L. Bulhões Júnior; Anand Subramanian; Gilberto Farias de Sousa Filho; Lucídio dos Anjos F. Cabral,https://doi.org/10.1007/s10589-017-9893-x,null,J
2016,J Heuristics,"DC-GRASP: directing the search on continuous-GRASP.",Tiago Maritan Ugulino de Araújo; Lisieux Marie M. S. Andrade; Carlos Magno; Lucídio dos Anjos Formiga Cabral; Roberto Quirino do Nascimento; Cláudio Nogueira de Meneses,https://doi.org/10.1007/s10732-014-9278-6,null,J
2016,ITOR,"A parallel hybrid metaheuristic for bicluster editing.",Gilberto Farias de Sousa Filho; Teobaldo L. Bulhões Júnior; Lucídio dos Anjos F. Cabral; Luiz Satoru Ochi; Fábio Protti,https://doi.org/10.1111/itor.12215,null,J
2015,EJOR,"A matheuristic approach for the Pollution-Routing Problem.",Raphael Kramer; Anand Subramanian; Thibaut Vidal; Lucídio dos Anjos F. Cabral,https://doi.org/10.1016/j.ejor.2014.12.009,null,J
