2014,NOMS,"Managing the decision-making process for opportunistic mobile data offloading.",Vinicius F. S. Mota; Daniel F. Macedo; Yacine Ghamri-Doudane; José Marcos S. Nogueira,https://doi.org/10.1109/NOMS.2014.6838260,null
2013,IM,"Load-aware self-configuration in mobile peer-to-peer applications.",Diego N. da Hora; Daniel F. Macedo; José Marcos S. Nogueira,http://ieeexplore.ieee.org/document/6573003/,null
