2017,CIKM,"Extracting Records from the Web Using a Signal Processing Approach.",Roberto Panerai Velloso; Carina F. Dorneles,http://doi.acm.org/10.1145/3132847.3132875,null
2014,ICWE,"SSUP - A URL-Based Method to Entity-Page Discovery.",Edimar Manica; Renata Galante; Carina F. Dorneles,https://doi.org/10.1007/978-3-319-08245-5_15,null
