2018,TSE,"Refactoring Inspection Support for Manual Refactoring Edits.",Everton L. G. Alves; Myoungkyu Song; Tiago Massoni; Patrícia Duarte de Lima Machado; Miryung Kim,https://doi.org/10.1109/TSE.2017.2679742,top,J
2013,TSE,"Automated Behavioral Testing of Refactoring Engines.",Gustavo Soares; Rohit Gheyi; Tiago Massoni,https://doi.org/10.1109/TSE.2012.19,top,J
