2015,HiPC,"A Simple BSP-based Model to Predict Execution Time in GPU Applications.",Marcos Amaris; Daniel Cordeiro; Alfredo Goldman; Raphael Y. de Camargo,https://doi.org/10.1109/HiPC.2015.34,null
2013,ICPP,"A NUMA-Aware Runtime Environment for the Actor Model.",Emilio Francesquini; Alfredo Goldman; Jean-François Méhaut,https://doi.org/10.1109/ICPP.2013.34,null
