2017,ISSRE,"Practical Evaluation of Static Analysis Tools for Cryptography: Benchmarking Method and Case Study.",Alexandre Melo Braga; Ricardo Dahab; Nuno Antunes; Nuno Laranjeiro; Marco Vieira,https://doi.org/10.1109/ISSRE.2017.27,null,C
2013,JSS,"FORTUNA - A framework for the design and development of hardware-based secure systems.",Roberto Gallo; Henrique Kawakami; Ricardo Dahab,https://doi.org/10.1016/j.jss.2013.03.059,null,J
