2018,AAMAS,"Object-Oriented Curriculum Generation for Reinforcement Learning.",Felipe Leno da Silva; Anna Helena Reali Costa,http://dl.acm.org/citation.cfm?id=3237850,null,C
2018,IJCAI,"Autonomously Reusing Knowledge in Multiagent Reinforcement Learning.",Felipe Leno da Silva; Matthew E. Taylor; Anna Helena Reali Costa,https://doi.org/10.24963/ijcai.2018/774,top,C
2017,AAMAS,"Simultaneously Learning and Advising in Multiagent Reinforcement Learning.",Felipe Leno da Silva; Ruben Glatt; Anna Helena Reali Costa,http://dl.acm.org/citation.cfm?id=3091280,null,C
2015,IJCAI,"Batch Reinforcement Learning for Smart Home Energy Management.",Heider Berlink; Anna H. R. Costa,http://ijcai.org/Abstract/15/363,top,C
2013,AAMAS,"Speeding-up reinforcement learning through abstraction and transfer learning.",Marcelo Li Koga; Valdinei Freire da Silva; Fábio Gagliardi Cozman; Anna Helena Reali Costa,http://dl.acm.org/citation.cfm?id=2484942,null,C
