2014,PRL,"A comparison between k-Optimum Path Forest and k-Nearest Neighbors supervised classifiers.",Roberto Souza; Letícia Rittner; Roberto de Alencar Lotufo,https://doi.org/10.1016/j.patrec.2013.08.030,null,J
2014,ICPR,"Maximal Max-Tree Simplification.",Roberto Souza; Letícia Rittner; Rubens Campos Machado; Roberto de Alencar Lotufo,https://doi.org/10.1109/ICPR.2014.540,null,C
