2016,CGO,"Symbolic range analysis of pointers.",Vitor Paisante; Maroua Maalej; Leonardo Barbosa e Oliveira; Laure Gonnord; Fernando Magno Quintão Pereira,http://doi.acm.org/10.1145/2854038.2854050,null,C
2014,OOPSLA,"Validation of memory accesses through symbolic analyses.",Henrique Nazaré; Izabela Maffra; Willer Santos; Leonardo Barbosa e Oliveira; Laure Gonnord; Fernando Magno Quintão Pereira,http://doi.acm.org/10.1145/2660193.2660205,null,C
