2018,SIGMOD,"Big Data Linkage for Product Specification Pages.",Disheng Qiu; Luciano Barbosa; Valter Crescenzi; Paolo Merialdo; Divesh Srivastava,http://doi.acm.org/10.1145/3183713.3183757,top,C
2015,VLDB,"DEXTER: Large-Scale Discovery and Extraction of Product Specifications on the Web.",Disheng Qiu; Luciano Barbosa; Xin Luna Dong; Yanyan Shen; Divesh Srivastava,http://www.vldb.org/pvldb/vol8/p2194-qiu.pdf,top,C
