2017,ICPC,"Smells are sensitive to developers!: on the efficiency of (un)guided customized detection.",Mario Hozano; Alessandro Garcia; Nuno Antunes; Baldoino Fonseca; Evandro de Barros Costa,https://doi.org/10.1109/ICPC.2017.32,null
2017,ICPC,"The discipline of preprocessor-based annotations does #ifdef TAG n't #endif matter.",Romero Malaquias; Márcio Ribeiro; Rodrigo Bonifácio; Eduardo Monteiro; Flávio Medeiros; Alessandro Garcia; Rohit Gheyi,https://doi.org/10.1109/ICPC.2017.41,null
2017,FSE,"Understanding the impact of refactoring on smells: a longitudinal study of 23 software projects.",Diego Cedrim; Alessandro Garcia; Melina Mongiovi; Rohit Gheyi; Leonardo da Silva Sousa; Rafael Maiani de Mello; Baldoino Fonseca; Márcio Ribeiro; Alexander Chávez,http://doi.acm.org/10.1145/3106237.3106259,top
2016,ICSE,"Code anomalies flock together: exploring code anomaly agglomerations for locating design problems.",Willian Nalepa Oizumi; Alessandro F. Garcia; Leonardo da Silva Sousa; Bruno Barbieri Pontes Cafeo; Yixue Zhao,http://doi.acm.org/10.1145/2884781.2884868,top
2015,SPLC,"Defining metric thresholds for software product lines: a comparative study.",Gustavo Vale; Danyllo Albuquerque; Eduardo Figueiredo; Alessandro F. Garcia,http://doi.acm.org/10.1145/2791060.2791078,null
2014,ICSE,"Trading robustness for maintainability: an empirical study of evolving c# programs.",Nélio Cacho; Thiago César; Thomas Filipe; Eliezio Soares; Arthur Cassio; Rafael Souza; Israel García; Eiji Adachi Barbosa; Alessandro Garcia,http://doi.acm.org/10.1145/2568225.2568308,top
2014,ICSME,"How Does Exception Handling Behavior Evolve? An Exploratory Study in Java and C# Applications.",Nélio Cacho; Eiji Adachi Barbosa; Juliana Araujo; Frederico Pranto; Alessandro F. Garcia; Thiago César; Eliezio Soares; Arthur Cassio; Thomas Filipe; Israel García,https://doi.org/10.1109/ICSME.2014.25,null
2013,MoDELS,"Analyzing the Effort of Composing Design Models of Large-Scale Software in Industrial Case Studies.",Kleinner Farias; Alessandro Garcia; Jon Whittle; Carlos José Pereira de Lucena,https://doi.org/10.1007/978-3-642-41533-3_39,null
