1,2014,ICPR,"A Binary Krill Herd Approach for Feature Selection.",UFSCAR; UNESP,Douglas Rodrigues; Luis A. M. Pereira; João Paulo Papa; Silke A. T. Weber,https://doi.org/10.1109/ICPR.2014.251,null
2,2014,ICPR,"On the Training of Artificial Neural Networks with Radial Basis Function Using Optimum-Path Forest Clustering.",UNICAMP; UNESP,Gustavo H. Rosa; Kelton A. P. Costa; Leandro A. Passos Junior; João Paulo Papa; Alexandre X. Falcão; João Manuel R. S. Tavares,https://doi.org/10.1109/ICPR.2014.262,null
