2014,EDBT,"Reachability Queries in Very Large Graphs: A Fast Refined Online Search Approach.",Renê Rodrigues Veloso; Loïc Cerf; Wagner Meira Jr.; Mohammed J. Zaki,https://doi.org/10.5441/002/edbt.2014.46,null
2014,ICDE,"Complete discovery of high-quality patterns in large numerical tensors.",Loïc Cerf; Wagner Meira Jr.,https://doi.org/10.1109/ICDE.2014.6816672,null
