2016,ECML/PKDD,"Infection Hot Spot Mining from Social Media Trajectories.",Roberto C. S. N. P. Souza; Renato M. Assunção; Derick M. de Oliveira; Denise E. F. de Brito; Wagner Meira Jr.,https://doi.org/10.1007/978-3-319-46227-1_46,null
2013,RecSys,"Exploiting non-content preference attributes through hybrid recommendation method.",Fernando Mourão; Leonardo C. da Rocha; Joseph A. Konstan; Wagner Meira Jr.,http://doi.acm.org/10.1145/2507157.2507179,null
