2018,Computers & Education,"Affective states in computer-supported collaborative learning: Studying the past to drive the future.",Rachel Carlos Duque Reis; Seiji Isotani; Carla Lopes Rodriguez; Kamila Takayama Lyra; Patrícia Augustin Jaques; Ig Ibert Bittencourt,https://doi.org/10.1016/j.compedu.2018.01.015,null,J
2013,Computers & Education,"A Semantic Web-based authoring tool to facilitate the planning of collaborative learning scenarios compliant with learning theories.",Seiji Isotani; Riichiro Mizoguchi; Sadao Isotani; Olimpio M. Capeli; Naoko Isotani; Antonio R. P. L. de Albuquerque; Ig Ibert Bittencourt; Patrícia Augustin Jaques,https://doi.org/10.1016/j.compedu.2012.12.009,null,J
