2015,PPoPP,"Performance implications of dynamic memory allocators on transactional memory systems.",Alexandro Baldassin; Edson Borin; Guido Araujo,http://doi.acm.org/10.1145/2688500.2688504,null,C
2013,SPE,"Extending decoupled software pipeline to parallelize Java programs.",André Loureiro; João Paulo Porto; Guido Araujo,https://doi.org/10.1002/spe.2120,null,J
