1,2016,CLOUD,"An Approach for Evaluating Cloud Application Topologies Based on TOSCA.",UNIFOR,Américo Sampaio; Tiago Rolim; Nabor C. Mendonça; Matheus Cunha,https://doi.org/10.1109/CLOUD.2016.0061,null
2,2015,CLOUD,"Performance Inference: A Novel Approach for Planning the Capacity of IaaS Cloud Applications.",UNIFOR,Marcelo Gonçalves; Matheus Cunha; Nabor C. Mendonça; Américo Sampaio,https://doi.org/10.1109/CLOUD.2015.112,null
