2017,MSWiM,"Scheduling Nodes in Underwater Networks using Voronoi Diagram.",Eduardo P. M. Câmara Júnior; Luiz F. M. Vieira; Marcos Augusto M. Vieira,http://doi.acm.org/10.1145/3127540.3127565,null
2016,MASS,"FlushMF: A Transport Protocol Using Multiple Frequencies for Wireless Sensor Network.",Rodrigo C. Tavares; Marcos Augusto M. Vieira; Luiz Filipe M. Vieira,https://doi.org/10.1109/MASS.2016.033,null
2016,MSWiM,"Matrix: Multihop Address Allocation and Dynamic Any-to-Any Routing for 6LoWPAN.",Bruna Soares Peres; Otavio Augusto de Oliveira Souza; Bruno Pereira Santos; Edson Roteia Araujo Junior; Olga Goussevskaia; Marcos Augusto Menezes Vieira; Luiz Filipe Menezes Vieira; Antonio Alfredo Ferreira Loureiro,http://doi.acm.org/10.1145/2988287.2989139,null
