2016,TSE,"The Role of Ethnographic Studies in Empirical Software Engineering.",Helen Sharp; Yvonne Dittrich; Cleidson R. B. de Souza,https://doi.org/10.1109/TSE.2016.2519887,top,J
2015,EMSE,"Fostering effective inter-team knowledge sharing in agile software development.",Viviane A. Santos; Alfredo Goldman; Cleidson R. B. de Souza,https://doi.org/10.1007/s10664-014-9307-y,null,J
2014,EMSE,"Data collection in global software engineering research: learning from past experience.",Rafael Prikladnicki; Alexander Boden; Gabriela Avram; Cleidson R. B. de Souza; Volker Wulf,https://doi.org/10.1007/s10664-012-9240-x,null,J
