2017,JSS,"CollabRDL: A language to coordinate collaborative reuse.",Edson M. Lucas; Toacy C. Oliveira; Kleinner Farias; Paulo S. C. Alencar,https://doi.org/10.1016/j.jss.2017.01.031,null,J
2016,JSS,"Automated design of multi-layered web information systems.",Fabio Paulo Basso; Raquel Mainardi Pillat; Toacy Cavalcante de Oliveira; Fabricia Roos-Frantz; Rafael Z. Frantz,https://doi.org/10.1016/j.jss.2016.04.060,null,J
2015,IST,"BPMNt: A BPMN extension for specifying software process tailoring.",Raquel M. Pillat; Toacy C. Oliveira; Paulo S. C. Alencar; Donald D. Cowan,https://doi.org/10.1016/j.infsof.2014.09.004,null,J
