2016,NOMS,"A scheme for DDoS attacks mitigation in IdM systems through reorganizations.",Ricardo Macedo; Aldri Luiz dos Santos; Yacine Ghamri-Doudane; Michele Nogueira Lima,https://doi.org/10.1109/NOMS.2016.7502825,null
2014,NOMS,"Data similarity aware dynamic nodes clustering for supporting management operations.",Fernando Gielow; Michele Nogueira; Aldri Luiz dos Santos,https://doi.org/10.1109/NOMS.2014.6838264,null
