2017,ICS,"Revisiting phased transactional memory.",Joao P. L. de Carvalho; Guido Araujo; Alexandro Baldassin,http://doi.acm.org/10.1145/3079079.3079094,null
2013,HiPC,"Transaction scheduling using conflict avoidance and Contention Intensity.",Marcio Machado Pereira; Alexandro Baldassin; Guido Araujo; Luiz Eduardo Buzato,https://doi.org/10.1109/HiPC.2013.6799126,null
