2016,PRL,"Estimating accurate water levels for rivers and reservoirs by using SAR products: A multitemporal analysis.",Thiago Luiz Morais Barreto; Jurandy Almeida; Fabio Augusto Menocci Cappabianco,https://doi.org/10.1016/j.patrec.2016.05.015,null,J
2016,ICPR,"Information fusion for cocaine dependence recognition using fMRI.",Fábio Augusto Faria; Fabio A. M. Cappabianco; Chiang-shan R. Li; Jaime S. Ide,https://doi.org/10.1109/ICPR.2016.7899784,null,C
