2015,INTERACT,"Dico: A Conceptual Model to Support the Design and Evaluation of Advanced Search Features for Exploratory Search.",UFPR,Emanuel Felipe Duarte; Edson Oliveira Jr.; Filipe Roseiro Côgo; Roberto Pereira,https://doi.org/10.1007/978-3-319-22723-8_8,null
2013,INTERACT,"Designing for Different Users and Multiple Devices: A Roadmap towards Inclusive Environments.",UNICAMP; UFPR,Ig Ibert Bittencourt; Maria Cecília Calani Baranauskas; Diego Dermeval; Juliana Braga; Roberto Pereira,https://doi.org/10.1007/978-3-642-40483-2_43,null
