2014,PR,"Speckle reduction in polarimetric SAR imagery with stochastic distances and nonlocal means.",Leonardo Torres; Sidnei J. S. Sant'Anna; Corina da Costa Freitas; Alejandro César Frery,https://doi.org/10.1016/j.patcog.2013.04.001,null,J
2014,PRL,"Speckle reduction with adaptive stack filters.",María Elena Buemi; Alejandro César Frery; Heitor S. Ramos,https://doi.org/10.1016/j.patrec.2013.06.005,null,J
