2014,GECCO,"Multimodality and the linkage-learning difficulty of additively separable functions.",Jean Paulo Martins; Alexandre C. B. Delbem,http://doi.acm.org/10.1145/2576768.2598281,null
2013,GECCO,"The influence of linkage-learning in the linkage-tree GA when solving multidimensional knapsack problems.",Jean Paulo Martins; Alexandre Cláudio Botazzo Delbem,http://doi.acm.org/10.1145/2463372.2463476,null
