2014,ICPR,"BoG: A New Approach for Graph Matching.",Fernanda B. Silva; Salvatore Tabbone; Ricardo da Silva Torres,https://doi.org/10.1109/ICPR.2014.24,null
2014,ICPR,"Evaluation of Time Series Distance Functions in the Task of Detecting Remote Phenology Patterns.",Jose C. Conti; Fabio A. Farial; Jurandy Almeida; Bruna Alberton; Leonor Patricia C. Morellato; Luiz Camolesi; Ricardo da Silva Torres,https://doi.org/10.1109/ICPR.2014.539,null
