2016,ICML,"Energetic Natural Gradient Descent.",Philip S. Thomas; Bruno Castro da Silva; Christoph Dann; Emma Brunskill,http://jmlr.org/proceedings/papers/v48/thomasb16.html,top,C
2014,ICML,"Active Learning of Parameterized Skills.",Bruno Castro da Silva; George Konidaris; Andrew G. Barto,http://jmlr.org/proceedings/papers/v32/silva14.html,top,C
