2018,ICML,"Hierarchical Multi-Label Classification Networks.",Jonatas Wehrmann; Ricardo Cerri; Rodrigo C. Barros,http://proceedings.mlr.press/v80/wehrmann18a.html,top,C
2013,ECML/PKDD,"Probabilistic Clustering for Hierarchical Multi-Label Classification of Protein Functions.",Rodrigo C. Barros; Ricardo Cerri; Alex Alves Freitas; André Carlos Ponce de Leon Ferreira de Carvalho,https://doi.org/10.1007/978-3-642-40991-2_25,null,C
