2017,AAAI,"Spatial Projection of Multiple Climate Variables Using Hierarchical Multitask Learning.",André Ricardo Gonçalves; Arindam Banerjee; Fernando J. Von Zuben,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/15018,top
2015,IJCAI,"Multi-Label Structure Learning with Ising Model Selection.",André Ricardo Gonçalves; Fernando J. Von Zuben; Arindam Banerjee,http://ijcai.org/Abstract/15/496,top
