2017,IST,"Formal mutation testing for Circus.",Alex D. B. Alberto; Ana Cavalcanti; Marie-Claude Gaudel; Adenilso Simão,https://doi.org/10.1016/j.infsof.2016.04.003,null,J
2017,IST,"Experimental comparison of approaches for checking completeness of test suites from finite state machines.",Adilson Luiz Bonifácio; Arnaldo Vieira Moura; Adenilso da Silva Simão,https://doi.org/10.1016/j.infsof.2017.07.012,null,J
2017,JSS,"An assessment of extended finite state machine test selection criteria.",Khaled El-Fakih; Adenilso da Silva Simão; Noshad Jadoon; José Carlos Maldonado,https://doi.org/10.1016/j.jss.2016.09.044,null,J
2015,SQJ,"Fault domain-based testing in imperfect situations: a heuristic approach and case studies.",Fevzi Belli; Mutlu Beyazit; André Takeshi Endo; Aditya P. Mathur; Adenilso da Silva Simão,https://doi.org/10.1007/s11219-014-9242-6,null,J
2014,SCP,"A practical approach for testing timed deterministic finite state machines with single clock.",Khaled El-Fakih; Nina Yevtushenko; Adenilso Simão,https://doi.org/10.1016/j.scico.2013.09.008,null,J
2014,SPE,"A holistic approach to model-based testing of Web service compositions.",Fevzi Belli; André Takeshi Endo; Michael Linschulte; Adenilso da Silva Simão,https://doi.org/10.1002/spe.2161,null,J
2013,IST,"Evaluating test suite characteristics, cost, and effectiveness of FSM-based testing methods.",André Takeshi Endo; Adenilso da Silva Simão,https://doi.org/10.1016/j.infsof.2013.01.001,null,J
